기준일,시장구분,지수명,PER,FPER,PBR,DY,adr,종가
2001-01-11,KOSPI,코스피,17.2,,,2.2,,561.79
2001-01-12,KOSDAQ,코스닥,22.2,,,,,713.6
2001-01-12,KOSPI,코스피,18.02,,,2.1,,587.87
2001-01-15,KOSDAQ,코스닥,23.8,,,,,765.2
2001-01-15,KOSPI,코스피,16.63,,,2.07,,599
2001-01-16,KOSDAQ,코스닥,24.1,,,,,777.1
2001-01-16,KOSPI,코스피,16.77,,,2.05,,603.42
2001-01-17,KOSDAQ,코스닥,23.4,,,,,750.1
2001-01-17,KOSPI,코스피,16.62,,,2.08,,595.83
2001-01-18,KOSDAQ,코스닥,23.2,,,,,745.6
2001-01-18,KOSPI,코스피,16.84,,,2.05,,604.05
2001-01-19,KOSDAQ,코스닥,23.8,,,,,772.1
2001-01-19,KOSPI,코스피,17.28,,,2,,619.78
2001-01-22,KOSDAQ,코스닥,25.6,,,,,833.2
2001-01-22,KOSPI,코스피,17.67,,,1.98,,627.45
2001-01-26,KOSDAQ,코스닥,22.9,,,,,800.4
2001-01-26,KOSPI,코스피,16.66,,,2.09,,591.73
2001-01-29,KOSDAQ,코스닥,23.4,,,,,813.8
2001-01-29,KOSPI,코스피,16.79,,,2.08,,596.54
2001-01-30,KOSDAQ,코스닥,23.8,,,,,827.6
2001-01-30,KOSPI,코스피,17.37,,,2.09,,591.34
2001-01-31,KOSDAQ,코스닥,24.3,,,,,843.6
2001-01-31,KOSPI,코스피,18.14,,,2.01,,617.91
2001-02-01,KOSDAQ,코스닥,23.8,,,,,827
2001-02-01,KOSPI,코스피,18.01,,,2.02,,612.3
2001-02-02,KOSDAQ,코스닥,23.7,,,,,826.6
2001-02-02,KOSPI,코스피,17.9,,,2.03,,608.48
2001-02-05,KOSDAQ,코스닥,22.4,,,,,779.7
2001-02-05,KOSPI,코스피,17.03,,,2.13,,579.16
2001-02-06,KOSDAQ,코스닥,22.9,,,,,797.2
2001-02-06,KOSPI,코스피,17.26,,,2.1,,586.58
2001-02-07,KOSDAQ,코스닥,22.3,,,,,778
2001-02-07,KOSPI,코스피,16.95,,,2.14,,576.19
2001-02-08,KOSDAQ,코스닥,22.9,,,,,798
2001-02-08,KOSPI,코스피,17.41,,,2.09,,591.57
2001-02-09,KOSDAQ,코스닥,23.2,,,,,807.3
2001-02-09,KOSPI,코스피,17.52,,,2.07,,595.47
2001-02-12,KOSDAQ,코스닥,23.9,,,,,831.1
2001-02-12,KOSPI,코스피,17.64,,,2.06,,599.2
2001-02-13,KOSDAQ,코스닥,24.1,,,,,840.8
2001-02-13,KOSPI,코스피,17.63,,,2.06,,598.78
2001-02-14,KOSDAQ,코스닥,24.5,,,,,853.1
2001-02-14,KOSPI,코스피,17.78,,,2.05,,603.83
2001-02-15,KOSDAQ,코스닥,25.1,,,,,873.8
2001-02-15,KOSPI,코스피,17.75,,,2.05,,603.63
2001-02-16,KOSDAQ,코스닥,24.8,,,,,863.2
2001-02-16,KOSPI,코스피,17.85,,,2.05,,604.92
2001-02-19,KOSDAQ,코스닥,25,,,,,872.9
2001-02-19,KOSPI,코스피,17.61,,,2.07,,596.67
2001-02-20,KOSDAQ,코스닥,25.1,,,,,876.5
2001-02-20,KOSPI,코스피,17.96,,,2.03,,608.74
2001-02-21,KOSDAQ,코스닥,24.4,,,,,852.5
2001-02-21,KOSPI,코스피,17.55,,,2.08,,594.53
2001-02-22,KOSDAQ,코스닥,23,,,,,801.8
2001-02-22,KOSPI,코스피,17.22,,,2.12,,583.41
2001-02-23,KOSDAQ,코스닥,23.1,,,,,805.7
2001-02-23,KOSPI,코스피,17.25,,,2.12,,583.52
2001-02-26,KOSDAQ,코스닥,23.3,,,,,812.5
2001-02-26,KOSPI,코스피,17.3,,,2.11,,585.32
2001-02-27,KOSDAQ,코스닥,22.4,,,,,781.2
2001-02-27,KOSPI,코스피,44.95,,,2.14,,577.57
2001-02-28,KOSDAQ,코스닥,22,,,,,767.6
2001-02-28,KOSPI,코스피,45.02,,,2.14,,578.1
2001-03-02,KOSDAQ,코스닥,20.6,,,,,719.9
2001-03-02,KOSPI,코스피,43.58,,,2.21,,559.44
2001-03-05,KOSDAQ,코스닥,21.3,,,,,743.2
2001-03-05,KOSPI,코스피,43.66,,,2.18,,565.38
2001-03-06,KOSDAQ,코스닥,21.1,,,,,735.2
2001-03-06,KOSPI,코스피,43.87,,,2.17,,568.15
2001-03-07,KOSDAQ,코스닥,22.3,,,,,753.5
2001-03-07,KOSPI,코스피,43.85,,,2.18,,568.64
2001-03-08,KOSDAQ,코스닥,22.4,,,,,780
2001-03-08,KOSPI,코스피,44.69,,,2.13,,579.28
2001-03-09,KOSDAQ,코스닥,21.9,,,,,765.6
2001-03-09,KOSPI,코스피,43.64,,,2.19,,565.76
2001-03-12,KOSDAQ,코스닥,20.7,,,,,723.3
2001-03-12,KOSPI,코스피,42.36,,,2.27,,545.05
2001-03-13,KOSDAQ,코스닥,19.6,,,,,685.7
2001-03-13,KOSPI,코스피,41.01,,,2.34,,527.97
2001-03-14,KOSDAQ,코스닥,20.6,,,,,720.4
2001-03-14,KOSPI,코스피,42.15,,,2.28,,543.28
2001-03-15,KOSDAQ,코스닥,20.4,,,,,712.4
2001-03-15,KOSPI,코스피,42.04,,,2.29,,541.83
2001-03-16,KOSDAQ,코스닥,20.4,,,,,713.8
2001-03-16,KOSPI,코스피,41.79,,,2.3,,538.67
2001-03-19,KOSDAQ,코스닥,20.4,,,,,713.3
2001-03-19,KOSPI,코스피,41.39,,,2.32,,534.33
2001-03-20,KOSDAQ,코스닥,20.4,,,,,713.5
2001-03-20,KOSPI,코스피,41.46,,,2.33,,531.59
2001-03-21,KOSDAQ,코스닥,20.4,,,,,712.7
2001-03-21,KOSPI,코스피,41.52,,,2.33,,532.59
2001-03-22,KOSDAQ,코스닥,20.2,,,,,706.4
2001-03-22,KOSPI,코스피,41.01,,,2.35,,527.05
2001-03-23,KOSDAQ,코스닥,20.2,,,,,706.1
2001-03-23,KOSPI,코스피,41.81,,,2.31,,537.97
2001-03-26,KOSDAQ,코스닥,20.9,,,,,727.7
2001-03-26,KOSPI,코스피,42.44,,,2.27,,545.98
2001-03-27,KOSDAQ,코스닥,20.7,,,,,718.6
2001-03-27,KOSPI,코스피,41.42,,,2.33,,532.9
2001-03-28,KOSDAQ,코스닥,20.3,,,,,705.8
2001-03-28,KOSPI,코스피,42.57,,,2.34,,528.79
2001-03-29,KOSDAQ,코스닥,19.9,,,,,691.4
2001-03-29,KOSPI,코스피,49.85,,,2.37,,523.8
2001-03-30,KOSDAQ,코스닥,19.7,,,,,684.3
2001-03-30,KOSPI,코스피,51.69,,,2.37,,523.22
2001-04-02,KOSDAQ,코스닥,19.6,,,,,682.9
2001-04-02,KOSPI,코스피,23.69,,,2.43,,515.2
2001-04-03,KOSDAQ,코스닥,19.1,,,,,662.4
2001-04-03,KOSPI,코스피,23.13,,,2.49,,503.26
2001-04-04,KOSDAQ,코스닥,18.5,,,,,643.4
2001-04-04,KOSPI,코스피,22.71,,,2.54,,493.69
2001-04-06,KOSDAQ,코스닥,19.2,,,,,665.1
2001-04-06,KOSPI,코스피,23.59,,,2.47,,506.22
2001-04-09,KOSDAQ,코스닥,18.7,,,,,648.1
2001-04-09,KOSPI,코스피,23.16,,,2.52,,497.46
2001-04-10,KOSDAQ,코스닥,24,,,1.6,,645.6
2001-04-10,KOSPI,코스피,22.87,,,2.55,,491.21
2001-04-11,KOSDAQ,코스닥,25,,,1.6,,671.8
2001-04-11,KOSPI,코스피,23.76,,,2.46,,507.53
2001-04-12,KOSDAQ,코스닥,25.5,,,1.5,,683.2
2001-04-13,KOSDAQ,코스닥,25.6,,,1.5,,686.2
2001-04-16,KOSDAQ,코스닥,25.4,,,1.5,,680.7
2001-04-17,KOSDAQ,코스닥,25.5,,,1.5,,683.1
2001-04-18,KOSDAQ,코스닥,27,,,1.5,,721.9
2001-04-18,KOSPI,코스피,23.91,,,2.66,,540
2001-04-19,KOSDAQ,코스닥,28,,,1.4,,749
2001-04-19,KOSPI,코스피,24.95,,,2.55,,563.31
2001-04-20,KOSDAQ,코스닥,27.4,,,1.4,,735
2001-04-20,KOSPI,코스피,24.29,,,2.58,,556.29
2001-04-23,KOSDAQ,코스닥,28.3,,,1.4,,758.8
2001-04-23,KOSPI,코스피,24.35,,,2.57,,560.94
2001-04-24,KOSDAQ,코스닥,28.3,,,1.4,,757.2
2001-04-25,KOSDAQ,코스닥,28.8,,,1.4,,769.7
2001-04-25,KOSPI,코스피,22.99,,,2.5,,566.34
2001-04-26,KOSDAQ,코스닥,28.5,,,1.4,,763.4
2001-04-26,KOSPI,코스피,22.79,,,2.52,,561.62
2001-04-27,KOSDAQ,코스닥,28.2,,,1.4,,753.2
2001-04-27,KOSPI,코스피,22.58,,,2.54,,556.63
2001-04-30,KOSDAQ,코스닥,29.7,,,1.3,,789.7
2001-04-30,KOSPI,코스피,23.44,,,2.45,,577.36
2001-05-02,KOSDAQ,코스닥,30.3,,,1.3,,810
2001-05-02,KOSPI,코스피,23.71,,,2.42,,583.7
2001-05-03,KOSDAQ,코스닥,29.9,,,1.3,,799.9
2001-05-03,KOSPI,코스피,23.73,,,2.42,,584.4
2001-05-04,KOSDAQ,코스닥,30.1,,,1.3,,804.8
2001-05-04,KOSPI,코스피,23.8,,,2.41,,585.6
2001-05-07,KOSDAQ,코스닥,30.9,,,1.3,,828.4
2001-05-07,KOSPI,코스피,24.23,,,2.37,,596.5
2001-05-08,KOSDAQ,코스닥,31.9,,,1.3,,822.7
2001-05-08,KOSPI,코스피,24,,,2.39,,590.91
2001-05-09,KOSDAQ,코스닥,30.8,,,1.3,,795.9
2001-05-09,KOSPI,코스피,23.5,,,2.44,,578.84
2001-05-10,KOSDAQ,코스닥,31.2,,,1.3,,814.1
2001-05-10,KOSPI,코스피,23.59,,,2.43,,581.38
2001-05-11,KOSDAQ,코스닥,31.4,,,1.3,,817.2
2001-05-11,KOSPI,코스피,23.66,,,2.43,,583.06
2001-05-14,KOSDAQ,코스닥,31.8,,,1.3,,829.3
2001-05-14,KOSPI,코스피,23.69,,,2.42,,584.08
2001-05-15,KOSDAQ,코스닥,31.2,,,1.3,,814.8
2001-05-15,KOSPI,코스피,23.59,,,2.43,,581.3
2001-05-16,KOSDAQ,코스닥,30.7,,,1.3,,801.2
2001-05-16,KOSPI,코스피,23.23,,,2.47,,572.4
2001-05-17,KOSDAQ,코스닥,31.9,,,1.2,,833.2
2001-05-17,KOSPI,코스피,24.23,,,2.37,,596.39
2001-05-18,KOSDAQ,코스닥,31.7,,,1.2,,830.3
2001-05-18,KOSPI,코스피,24.44,,,2.35,,600.54
2001-05-21,KOSDAQ,코스닥,27.4,,,1.2,,838.1
2001-05-21,KOSPI,코스피,25.17,,,2.28,,618.96
2001-05-22,KOSDAQ,코스닥,27.3,,,1.2,,837.8
2001-05-22,KOSPI,코스피,25.12,,,2.28,,617.99
2001-05-23,KOSDAQ,코스닥,27,,,1.2,,828.6
2001-05-23,KOSPI,코스피,25.28,,,2.27,,622.6
2001-05-24,KOSDAQ,코스닥,27,,,1.2,,830.1
2001-05-24,KOSPI,코스피,25.29,,,2.27,,622.28
2001-05-25,KOSDAQ,코스닥,27.2,,,1.2,,834.3
2001-05-25,KOSPI,코스피,25.39,,,2.26,,624.11
2001-05-28,KOSDAQ,코스닥,27.1,,,1.2,,832.2
2001-05-28,KOSPI,코스피,25.16,,,2.28,,618.47
2001-05-29,KOSDAQ,코스닥,27.4,,,1.2,,838.1
2001-05-29,KOSPI,코스피,25.71,,,2.23,,632.05
2001-05-30,KOSDAQ,코스닥,27.3,,,1.2,,832.2
2001-05-30,KOSPI,코스피,25.57,,,2.24,,628.42
2001-05-31,KOSDAQ,코스닥,26.7,,,1.2,,813.5
2001-05-31,KOSPI,코스피,24.9,,,2.3,,612.16
2001-06-01,KOSDAQ,코스닥,26.3,,,1.3,,801.1
2001-06-01,KOSPI,코스피,24.65,,,2.32,,607.07
2001-06-04,KOSDAQ,코스닥,26.4,,,1.3,,803.7
2001-06-04,KOSPI,코스피,24.81,,,2.31,,610.91
2001-06-05,KOSDAQ,코스닥,25.8,,,1.3,,789.2
2001-06-05,KOSPI,코스피,24.29,,,2.36,,597.66
2001-06-07,KOSDAQ,코스닥,25.5,,,1.3,,781.4
2001-06-07,KOSPI,코스피,24.39,,,2.35,,601.14
2001-06-08,KOSDAQ,코스닥,26.4,,,1.3,,807.7
2001-06-08,KOSPI,코스피,25.21,,,2.27,,621.78
2001-06-11,KOSDAQ,코스닥,26,,,1.3,,795.2
2001-06-11,KOSPI,코스피,22.78,,,2.32,,608.23
2001-06-12,KOSDAQ,코스닥,26,,,1.3,,801.2
2001-06-12,KOSPI,코스피,22.8,,,2.32,,607.15
2001-06-13,KOSDAQ,코스닥,26.5,,,1.2,,816.8
2001-06-13,KOSPI,코스피,23.06,,,2.3,,614.05
2001-06-14,KOSDAQ,코스닥,26.7,,,1.2,,821.3
2001-06-14,KOSPI,코스피,23.04,,,2.3,,613.75
2001-06-15,KOSDAQ,코스닥,26.7,,,1.2,,824.9
2001-06-15,KOSPI,코스피,23.24,,,2.28,,618.96
2001-06-18,KOSDAQ,코스닥,26.5,,,1.2,,817.6
2001-06-18,KOSPI,코스피,22.84,,,2.32,,608.78
2001-06-19,KOSDAQ,코스닥,26.2,,,1.2,,809.3
2001-06-19,KOSPI,코스피,22.85,,,2.32,,608.91
2001-06-20,KOSDAQ,코스닥,25.5,,,1.3,,788.3
2001-06-20,KOSPI,코스피,22.35,,,2.37,,595.72
2001-06-21,KOSDAQ,코스닥,25.5,,,1.3,,788.2
2001-06-21,KOSPI,코스피,22.32,,,2.37,,595.53
2001-06-22,KOSDAQ,코스닥,25.4,,,1.3,,786
2001-06-22,KOSPI,코스피,22.47,,,2.35,,599.08
2001-06-25,KOSDAQ,코스닥,25.1,,,1.3,,776.8
2001-06-25,KOSPI,코스피,21.19,,,2.36,,598.02
2001-06-26,KOSDAQ,코스닥,24.1,,,1.3,,745.3
2001-06-26,KOSPI,코스피,20.88,,,2.39,,588.71
2001-06-27,KOSDAQ,코스닥,24.1,,,1.3,,746
2001-06-27,KOSPI,코스피,20.92,,,2.39,,584.76
2001-06-28,KOSDAQ,코스닥,24.2,,,1.3,,747.2
2001-06-28,KOSPI,코스피,20.17,,,2.4,,583.27
2001-06-29,KOSDAQ,코스닥,24.8,,,1.3,,768.7
2001-06-29,KOSPI,코스피,20.59,,,2.35,,595.13
2001-07-02,KOSDAQ,코스닥,25,,,1.3,,775.6
2001-07-02,KOSPI,코스피,20.55,,,2.34,,596.74
2001-07-03,KOSDAQ,코스닥,25,,,1.3,,776.5
2001-07-03,KOSPI,코스피,20.46,,,2.35,,594.31
2001-07-04,KOSDAQ,코스닥,32.8,,,1.2,,774.9
2001-07-04,KOSPI,코스피,20.56,,,2.34,,597.25
2001-07-05,KOSDAQ,코스닥,32.5,,,1.3,,767.2
2001-07-05,KOSPI,코스피,20.44,,,2.35,,593.61
2001-07-06,KOSDAQ,코스닥,31.4,,,1.3,,740.8
2001-07-06,KOSPI,코스피,14.65,,,2.15,,578.54
2001-07-09,KOSDAQ,코스닥,29.7,,,1.4,,701.2
2001-07-09,KOSPI,코스피,14.2,,,2.22,,560
2001-07-10,KOSDAQ,코스닥,29.8,,,1.4,,706.7
2001-07-10,KOSPI,코스피,14.17,,,2.23,,558.6
2001-07-11,KOSDAQ,코스닥,28.7,,,1.4,,680.7
2001-07-11,KOSPI,코스피,14.04,,,2.25,,553.65
2001-07-12,KOSDAQ,코스닥,30.5,,,1.3,,721.6
2001-07-12,KOSPI,코스피,14.18,,,2.23,,559.95
2001-07-13,KOSDAQ,코스닥,29.4,,,1.4,,695.8
2001-07-13,KOSPI,코스피,13.9,,,2.27,,548.49
2001-07-16,KOSDAQ,코스닥,29.6,,,1.4,,701.7
2001-07-16,KOSPI,코스피,13.94,,,2.27,,548.93
2001-07-18,KOSDAQ,코스닥,28.7,,,1.4,,680.3
2001-07-18,KOSPI,코스피,13.67,,,2.32,,540.53
2001-07-19,KOSDAQ,코스닥,28.8,,,1.4,,683.8
2001-07-19,KOSPI,코스피,13.81,,,2.3,,545.74
2001-07-20,KOSDAQ,코스닥,28.2,,,1.4,,670.8
2001-07-20,KOSPI,코스피,13.6,,,2.33,,537.71
2001-07-23,KOSDAQ,코스닥,27.1,,,1.5,,641.4
2001-07-23,KOSPI,코스피,13.28,,,2.39,,524.21
2001-07-24,KOSDAQ,코스닥,27.3,,,1.5,,645.3
2001-07-24,KOSPI,코스피,13.34,,,2.38,,526.62
2001-07-25,KOSDAQ,코스닥,27.1,,,1.5,,641
2001-07-25,KOSPI,코스피,13.32,,,2.38,,526.08
2001-07-26,KOSDAQ,코스닥,27.2,,,1.5,,652.4
2001-07-26,KOSPI,코스피,13.94,,,2.37,,529.22
2001-07-27,KOSDAQ,코스닥,28.3,,,1.4,,674.6
2001-07-27,KOSPI,코스피,14.26,,,2.31,,541.13
2001-07-30,KOSDAQ,코스닥,28.1,,,1.4,,669.8
2001-07-30,KOSPI,코스피,14.07,,,2.35,,533.53
2001-07-31,KOSDAQ,코스닥,28.3,,,1.4,,680.9
2001-07-31,KOSPI,코스피,15.08,,,2.31,,541.55
2001-08-01,KOSDAQ,코스닥,29.3,,,1.3,,704.4
2001-08-02,KOSDAQ,코스닥,29,,,1.3,,707.2
2001-08-02,KOSPI,코스피,15.82,,,2.2,,567.46
2001-08-03,KOSDAQ,코스닥,29,,,1.3,,705.8
2001-08-03,KOSPI,코스피,15.84,,,2.2,,568.69
2001-08-06,KOSDAQ,코스닥,29.5,,,1.3,,718
2001-08-06,KOSPI,코스피,15.86,,,2.2,,569.37
2001-08-07,KOSDAQ,코스닥,29.4,,,1.3,,714.9
2001-08-07,KOSPI,코스피,15.78,,,2.21,,567.5
2001-08-08,KOSDAQ,코스닥,29.1,,,1.3,,707.7
2001-08-08,KOSPI,코스피,15.75,,,2.21,,565.94
2001-08-09,KOSDAQ,코스닥,28.3,,,1.4,,689.2
2001-08-09,KOSPI,코스피,15.28,,,2.28,,549.67
2001-08-10,KOSDAQ,코스닥,28.4,,,1.3,,692.1
2001-08-10,KOSPI,코스피,15.44,,,2.25,,555.34
2001-08-13,KOSDAQ,코스닥,28.3,,,1.4,,689.7
2001-08-13,KOSPI,코스피,15.61,,,2.23,,562
2001-08-14,KOSDAQ,코스닥,29.3,,,1.3,,697.6
2001-08-14,KOSPI,코스피,16.04,,,2.17,,577.15
2001-08-16,KOSDAQ,코스닥,29,,,1.3,,690.4
2001-08-16,KOSPI,코스피,23.04,,,2.14,,580.95
2001-08-17,KOSDAQ,코스닥,29.1,,,1.3,,691.4
2001-08-17,KOSPI,코스피,23.03,,,2.14,,580.99
2001-08-20,KOSDAQ,코스닥,28.6,,,1.4,,679.7
2001-08-20,KOSPI,코스피,22.48,,,2.19,,567.09
2001-08-21,KOSDAQ,코스닥,28.3,,,1.4,,682.2
2001-08-21,KOSPI,코스피,22.55,,,2.18,,568.68
2001-08-22,KOSDAQ,코스닥,28.5,,,1.4,,686.6
2001-08-22,KOSPI,코스피,22.8,,,2.16,,574.87
2001-08-23,KOSDAQ,코스닥,28.2,,,1.4,,679.4
2001-08-23,KOSPI,코스피,22.61,,,2.18,,570.07
2001-08-24,KOSDAQ,코스닥,28.1,,,1.4,,677.8
2001-08-24,KOSPI,코스피,22.59,,,2.18,,569.31
2001-08-27,KOSDAQ,코스닥,28.3,,,1.4,,681.3
2001-08-27,KOSPI,코스피,22.96,,,2.15,,578.74
2001-08-28,KOSDAQ,코스닥,27.8,,,1.4,,674.4
2001-08-28,KOSPI,코스피,22.87,,,2.16,,576.51
2001-08-29,KOSDAQ,코스닥,26.9,,,1.4,,653.2
2001-08-29,KOSPI,코스피,22.45,,,2.2,,565.63
2001-08-30,KOSDAQ,코스닥,26.7,,,1.4,,648.3
2001-08-30,KOSPI,코스피,22.39,,,2.2,,564.36
2001-08-31,KOSDAQ,코스닥,25.5,,,1.5,,618.4
2001-08-31,KOSPI,코스피,21.62,,,2.28,,545.11
2001-09-03,KOSDAQ,코스닥,25.4,,,1.5,,615.2
2001-09-03,KOSPI,코스피,20.82,,,2.29,,541.83
2001-09-04,KOSDAQ,코스닥,25.9,,,1.5,,627.4
2001-09-04,KOSPI,코스피,21.48,,,2.22,,558.79
2001-09-05,KOSDAQ,코스닥,25.5,,,1.5,,617.6
2001-09-05,KOSPI,코스피,21.22,,,2.25,,551.91
2001-09-06,KOSDAQ,코스닥,26,,,1.5,,627.6
2001-09-06,KOSPI,코스피,21.35,,,2.25,,552.59
2001-09-07,KOSDAQ,코스닥,26.1,,,1.5,,631.4
2001-09-07,KOSPI,코스피,21.43,,,2.24,,555.08
2001-09-10,KOSDAQ,코스닥,26,,,1.5,,626.2
2001-09-10,KOSPI,코스피,21.86,,,2.15,,550.73
2001-09-11,KOSDAQ,코스닥,25.6,,,1.5,,618
2001-09-11,KOSPI,코스피,21.43,,,2.19,,540.57
2001-09-12,KOSDAQ,코스닥,22.7,,,1.7,,546.4
2001-09-12,KOSPI,코스피,18.85,,,2.49,,475.6
2001-09-13,KOSDAQ,코스닥,22.7,,,1.7,,541.9
2001-09-13,KOSPI,코스피,19.79,,,2.37,,499.25
2001-09-14,KOSDAQ,코스닥,21.3,,,1.8,,502.1
2001-09-14,KOSPI,코스피,19.12,,,2.45,,482.29
2001-09-17,KOSDAQ,코스닥,19.6,,,2,,460.5
2001-09-17,KOSPI,코스피,18.59,,,2.52,,468.76
2001-09-18,KOSDAQ,코스닥,21,,,1.8,,494.8
2001-09-18,KOSPI,코스피,19.23,,,2.44,,484.93
2001-09-19,KOSDAQ,코스닥,21.5,,,1.8,,504.6
2001-09-19,KOSPI,코스피,19.48,,,2.43,,486.75
2001-09-20,KOSDAQ,코스닥,21,,,1.8,,493.6
2001-09-20,KOSPI,코스피,18.43,,,2.46,,480.27
2001-09-21,KOSDAQ,코스닥,20.9,,,1.8,,489.7
2001-09-21,KOSPI,코스피,18.17,,,2.5,,472.31
2001-09-24,KOSDAQ,코스닥,21.3,,,1.8,,500
2001-09-24,KOSPI,코스피,18.56,,,2.45,,482.19
2001-09-25,KOSDAQ,코스닥,20.7,,,1.9,,486.2
2001-09-25,KOSPI,코스피,18.19,,,2.5,,472.13
2001-09-26,KOSDAQ,코스닥,20.8,,,1.8,,489.1
2001-09-26,KOSPI,코스피,18.2,,,2.5,,472.85
2001-09-27,KOSDAQ,코스닥,21.1,,,1.8,,496.5
2001-09-27,KOSPI,코스피,18.17,,,2.5,,472.38
2001-09-28,KOSDAQ,코스닥,22,,,1.7,,516.4
2001-09-28,KOSPI,코스피,18.45,,,2.46,,479.68
2001-10-04,KOSDAQ,코스닥,23.4,,,1.6,,550.8
2001-10-04,KOSPI,코스피,19.35,,,2.36,,500.64
2001-10-05,KOSDAQ,코스닥,23,,,1.7,,540.7
2001-10-05,KOSPI,코스피,19.4,,,2.35,,501.92
2001-10-08,KOSDAQ,코스닥,22.3,,,1.7,,535.5
2001-10-08,KOSPI,코스피,19.15,,,2.38,,496.13
2001-10-09,KOSDAQ,코스닥,23.2,,,1.6,,560.2
2001-10-09,KOSPI,코스피,19.4,,,2.31,,507.61
2001-10-10,KOSDAQ,코스닥,24.3,,,1.6,,564.5
2001-10-10,KOSPI,코스피,19.24,,,2.34,,503.46
2001-10-11,KOSDAQ,코스닥,25,,,1.5,,583.9
2001-10-11,KOSPI,코스피,20.04,,,2.27,,517.05
2001-10-12,KOSDAQ,코스닥,25.3,,,1.5,,590.2
2001-10-12,KOSPI,코스피,20,,,2.28,,516.4
2001-10-15,KOSDAQ,코스닥,25.5,,,1.5,,595.7
2001-10-15,KOSPI,코스피,19.9,,,2.29,,513.99
2001-10-16,KOSDAQ,코스닥,26,,,1.5,,608.2
2001-10-16,KOSPI,코스피,20.25,,,2.25,,521.91
2001-10-17,KOSDAQ,코스닥,26.5,,,1.4,,619.1
2001-10-17,KOSPI,코스피,20.5,,,2.23,,528.29
2001-10-18,KOSDAQ,코스닥,26.3,,,1.5,,612.8
2001-10-18,KOSPI,코스피,20.31,,,2.24,,524.21
2001-10-19,KOSDAQ,코스닥,26.1,,,1.4,,620.6
2001-10-19,KOSPI,코스피,20.48,,,2.23,,528.04
2001-10-22,KOSDAQ,코스닥,26.6,,,1.4,,633.6
2001-10-22,KOSPI,코스피,20.49,,,2.23,,528.7
2001-10-23,KOSDAQ,코스닥,26.8,,,1.4,,629.9
2001-10-23,KOSPI,코스피,20.56,,,2.22,,530.5
2001-10-24,KOSDAQ,코스닥,27.2,,,1.4,,640.9
2001-10-24,KOSPI,코스피,20.97,,,2.18,,541.49
2001-10-25,KOSDAQ,코스닥,28.2,,,1.3,,636.6
2001-10-25,KOSPI,코스피,21,,,2.17,,542.19
2001-10-26,KOSDAQ,코스닥,28.6,,,1.3,,641
2001-10-26,KOSPI,코스피,21.1,,,2.17,,543.41
2001-10-29,KOSDAQ,코스닥,28.8,,,1.3,,640.6
2001-10-29,KOSPI,코스피,21.28,,,2.15,,547.87
2001-10-30,KOSDAQ,코스닥,27.9,,,1.3,,617.1
2001-10-30,KOSPI,코스피,20.74,,,2.2,,533.87
2001-10-31,KOSDAQ,코스닥,28.1,,,1.3,,625.5
2001-10-31,KOSPI,코스피,20.9,,,2.19,,537.81
2001-11-01,KOSDAQ,코스닥,28.4,,,1.3,,636.4
2001-11-01,KOSPI,코스피,21.14,,,2.16,,544.09
2001-11-02,KOSDAQ,코스닥,28.4,,,1.3,,639.3
2001-11-02,KOSPI,코스피,21.39,,,2.14,,550.57
2001-11-05,KOSDAQ,코스닥,29,,,1.3,,653.6
2001-11-05,KOSPI,코스피,22.33,,,2.09,,561.62
2001-11-06,KOSDAQ,코스닥,29.2,,,1.3,,659.7
2001-11-06,KOSPI,코스피,22.48,,,2.08,,565.47
2001-11-07,KOSDAQ,코스닥,29.3,,,1.3,,656.6
2001-11-07,KOSPI,코스피,22.33,,,2.09,,562.03
2001-11-08,KOSDAQ,코스닥,29.6,,,1.2,,666.1
2001-11-08,KOSPI,코스피,22.74,,,2.05,,573.04
2001-11-09,KOSDAQ,코스닥,29.9,,,1.2,,671.9
2001-11-09,KOSPI,코스피,23.38,,,2.01,,576.75
2001-11-12,KOSDAQ,코스닥,30.3,,,1.2,,683.9
2001-11-12,KOSPI,코스피,23.69,,,1.98,,584.48
2001-11-13,KOSPI,코스피,24.18,,,1.97,,588.83
2001-11-14,KOSDAQ,코스닥,30.5,,,1.2,,692
2001-11-14,KOSPI,코스피,24.93,,,1.91,,606.68
2001-11-15,KOSDAQ,코스닥,30,,,1.2,,683.3
2001-11-15,KOSPI,코스피,24.92,,,1.91,,606.44
2001-11-16,KOSDAQ,코스닥,30.4,,,1.2,,685
2001-11-16,KOSPI,코스피,25.12,,,1.89,,610.88
2001-11-19,KOSDAQ,코스닥,30.6,,,1.2,,691.5
2001-11-19,KOSPI,코스피,25.79,,,1.84,,626.43
2001-11-20,KOSDAQ,코스닥,30.3,,,1.2,,686.8
2001-11-20,KOSPI,코스피,25.34,,,1.88,,616.33
2001-11-21,KOSDAQ,코스닥,30.4,,,1.2,,690.3
2001-11-21,KOSPI,코스피,25.26,,,1.88,,615.45
2001-11-22,KOSDAQ,코스닥,30.5,,,1.2,,696.6
2001-11-22,KOSPI,코스피,25.62,,,1.85,,624.56
2001-11-23,KOSDAQ,코스닥,31,,,1.2,,706.2
2001-11-23,KOSPI,코스피,26.5,,,1.79,,645.18
2001-11-26,KOSDAQ,코스닥,31,,,1.2,,722.8
2001-11-26,KOSPI,코스피,27.69,,,1.71,,674.56
